Age,Gender,Membership_Years,Login_Frequency,Session_Duration,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Opening_Rate,Customer_Support_Calls,Product_Rating_Average,Social_Media_Engagement,Mobile_App_Usage_Time,Payment_Failures,Credit_Balance,Lifetime_Value,Churned
48,Female,3.5,14,23.5,11,67.2,0,10,133.22000122070312,4,61.3,2.799999952316284,25,5,5,39.599998474121094,27.600000381469727,2,58.36,1358.98,0
20,Female,5,17,35.099998474121094,10.800000190734863,51.1,8,15,97.19999694824219,0,26.5,2.5,13.699999809265137,3,2,23,25.700000762939453,1,69.72,1518.21,1
30,Male,3.8,9,21.5,3.4000000953674316,69.9,1,6,86.72000122070312,29,28.9,6.51,24.399999618530273,10,2,5.199999809265137,9,5,58.36,477.71,0
36,Male,5.1,20,40.099998474121094,10.300000190734863,46.9,7,17,88.27999877929688,0,91.8,5.300000190734863,18.600000381469727,2,2,18.200000762939453,15.300000190734863,1,58.36,934.38,0
54,Female,5.8,25,54.20000076293945,12.15,20.9,15,34,82.06999969482422,27,15.84,5.800000190734863,43.900001525878906,2,7,86.0999984741211,47.70000076293945,1,58.36,2480.89,0
37,Male,2.8,9,24,6.400000095367432,81.7,2,10,88.33000183105469,49,61.6,1.2999999523162842,4.800000190734863,6,0,0,28.100000381469727,2,58.36,1030.1,0
43,Male,2.1,30,42.099998474121094,13.899999618530273,39.3,11,17,54.779998779296875,77,28.1,6.699999809265137,33.5,1,6,53.29999923706055,29.5,4,58.36,875.67,0
30,Female,3.1,31,62.5,19,21.9,12,31,114.75,29,44.4,2.700000047683716,52.79999923706055,0,6,70.30000305175781,32.5,1,58.36,2958.87,0
43,Male,1.7,21,36.70000076293945,15.399999618530273,25.5,5,21,99.7300033569336,26,27.96,3.5999999046325684,42.20000076293945,2,2,60.20000076293945,21.700000762939453,0,58.36,1374.63,0
58,Male,2.7,9,10,6.199999809265137,44.2,0,8,87.27999877929688,46,53.64,1.100000023841858,3.5,3,1,5.099999904632568,12.66,0,58.36,595.39,0
49,Male,0.8,17,42.900001525878906,11.699999809265137,34.8,10,19,72.98999786376953,3,40.2,1.600000023841858,33.5,6,5,62.29999923706055,40,2,58.36,1367.63,0
37,Female,1.1,1,16.399999618530273,4.199999809265137,51.4,2,13,107.72000122070312,20,0,6.46,15.399999618530273,8,3,0,17,5,58.36,1399.65,0
46,Male,1.2,22,38.099998474121094,13,25.1,11,21,110.4000015258789,29.75,76.8,7.900000095367432,30.200000762939453,2,3,29.49,23.299999237060547,3,58.36,2672.54,0
44,Female,2,12,28,9.5,37.6,4,16,181.52000427246094,48,27.1,3.0999999046325684,28,4,2,36.900001525878906,18.5,4,58.36,3264.46,0
44,Female,3,18,33,11.699999809265137,62.4,10,17,155.38999938964844,29,31.8,6.900000095367432,31.100000381469727,2,2,29.41,33.599998474121094,0,58.36,2877.39,0
51,Female,0.9,17,24.299999237060547,8.399999618530273,55.7,4,11,110.51000213623047,8,52,5.900000095367432,11.300000190734863,4,4,57.20000076293945,16.600000381469727,0,58.36,1013.52,0
51,Female,4.1,13,29.299999237060547,10.600000381469727,49.5,4,13,81.44999694824219,7,12.4,5.800000190734863,23.200000762939453,5,0,29.41,27.16,2,58.36,961.23,0
36,Male,5.1,0,18.299999237060547,6.599999904632568,79.6,1,5,175.88999938964844,61,46.1,7.300000190734863,7.800000190734863,10,2,29.49,14.199999809265137,3,69.72,773.85,1
45,Female,4.1,14,27,9.899999618530273,60,2,17,71.62000274658203,3,20.7,12.300000190734863,23.399999618530273,5,1,31,18.899999618530273,2,58.36,1021.66,0
33,Female,3.5,13,32.900001525878906,13.800000190734863,47.9,3,20,94.58000183105469,24,47.88,9.300000190734863,26,4,4,30.100000381469727,16.399999618530273,4,58.36,1511.25,0
26,Male,2.2,0,10.199999809265137,6.25,80.9,1,6,106.7300033569336,20,15.3,2,10.65,9,0,7.400000095367432,2.299999952316284,1,69.72,655.86,1
34,Female,2.9,12,31,9.5,53.9,5,13,105.05000305175781,26,35.9,8.699999809265137,12.300000190734863,6,4,15.399999618530273,18.5,2,58.36,1458.82,0
37,Male,3.6,20,43.900001525878906,16.799999237060547,23.7,0,21,149.22000122070312,29.75,40.2,12.100000381469727,30,3,8,53,32.79999923706055,3,58.36,3066.44,0
18,Female,0.4,0,20.100000381469727,7,55.9,1,3,100.88999938964844,88,65.2,5.900000095367432,10.89,9,4,0.6000000238418579,13.100000381469727,5,69.72,247.92,1
48,Male,1.5,20,33,8.800000190734863,63.4,3,10,99.33000183105469,39,3.36,1.2000000476837158,25.899999618530273,7,4,1.600000023841858,10.800000190734863,2,58.36,646.48,0
18,Male,5.8,10,39.29999923706055,9.5,35.3,3,14,101.16000366210938,93,28.8,6.199999809265137,32.5,3,5,20.700000762939453,26.100000381469727,2,69.72,1409.15,1
70,Female,2.7,16,38.900001525878906,13.399999618530273,47.9,5,18,165,91,92.76,6.199999809265137,51.79999923706055,4,4,29.41,26.799999237060547,2,58.36,2146.75,0
56,Male,1.4,10,31.600000381469727,11.600000381469727,52.6,4,9,74.94000244140625,69,55.5,4.599999904632568,43.79999923706055,7,3,29.49,18.799999237060547,3,58.36,673.46,0
34,Male,1.9,3,14.899999618530273,10.5,62.1,6,6,126.61000061035156,1,71,2.299999952316284,0,8,0,3.200000047683716,17.100000381469727,3,0,823.1,0
38,Female,5.4,9,29.600000381469727,8.100000381469727,55.2,4,13,153.66000366210938,23,39.5,2.700000047683716,30.200000762939453,5,1,51.900001525878906,25.399999618530273,5,58.36,2105.31,0
39,Male,6.1,13,28.399999618530273,9.899999618530273,59.2,2,9,99.62000274658203,25.1,35.3,16.100000381469727,27.799999237060547,7,4,14.600000381469727,27.5,5,58.36,966.72,0
30,Male,1.8,14,29.5,14.5,61.6,4,11,98.12000274658203,64,21,1,32.5,8,5,57.5,29,3,58.36,1209.71,0
40,Male,5,11,30.399999618530273,11,74.1,6,23,131.97000122070312,6,25.2,6.300000190734863,19.700000762939453,2,0,23.899999618530273,19.65,2,58.36,2473.15,0
36,Female,1.1,10,33,11.800000190734863,71.1,8,11,96.47000122070312,20,31.8,2.299999952316284,27,6,1,29.41,17.5,2,58.36,928.99,0
36,Male,4.1,9,17,3.4000000953674316,86.8,1,3,88.05999755859375,1,35.5,4.800000190734863,0,13,3,17.5,9.100000381469727,5,69.72,304.79,1
40,Female,2.4,6,10.399999618530273,7.300000190734863,86.6,0,3,101.94000244140625,44,88.6,25,6.800000190734863,7,1,0,0,2,50,310.7,1
22,Male,2.2,8,21.600000381469727,4.400000095367432,65.4,5,6,168.2899932861328,10,59.1,2.4000000953674316,15.45,4,4,4.699999809265137,10.5,3,58.36,903.99,0
38,Male,3.8,3,24.100000381469727,3.5,57,5,13,109.52999877929688,32.93,71.4,9.199999809265137,10.89,10,0,0,12.66,3,69.72,1300.51,1
39,Female,3.4,0,15.5,5.5,55.4,5,17,129.63999938964844,30,52.4,6.5,27,3,3,6.199999809265137,10.600000381469727,4,69.72,2412.19,1
39,Female,0.7,5,16.5,7,69.3,0,7,92.94000244140625,37,12.8,8.5,14.97,8,1,16.200000762939453,13.199999809265137,3,58.36,587.97,0
35,Female,8.4,23,24.799999237060547,10.100000381469727,63.5,8,10,213.63999938964844,1,52.7,3.5,31.299999237060547,4,3,50.29999923706055,19.700000762939453,1,58.36,2435.08,0
51,Male,3.8,30,41.20000076293945,15.699999809265137,32.4,7,19,139.47999572753906,14,54.6,3.9000000953674316,36.5,5,7,55.900001525878906,30,1,58.36,2906.35,0
33,Male,1.8,17,47.5,16.899999618530273,27.9,7,20,70.81999969482422,57,0,3.9000000953674316,32.20000076293945,1,6,46.29999923706055,26,2,58.36,1305.88,0
40,Male,0.7,12,21.100000381469727,6.25,65.8,2,9,95.5,1,30.72,2.299999952316284,3.0999999046325684,3,2,0.4000000059604645,17.200000762939453,4,0,551.04,0
53,Female,1.6,8,16.5,2.5,78.4,1,11,122.5199966430664,3,59.8,4.400000095367432,16.100000381469727,14,0,7,8.300000190734863,1,69.72,1272.42,1
37,Female,3.5,0,17,3.4000000953674316,76.1,2,9,90.66000366210938,29,35.28,10.600000381469727,0,9,0,0,6.900000095367432,1,0,598.79,1
40,Female,2.6,7,21.399999618530273,9.699999809265137,65.9,9,10,63.11000061035156,5,59.4,6.51,19.5,6,3,29.41,19.899999618530273,5,58.36,709.05,0
36,Male,2.2,29,51.900001525878906,12.15,29.5,12,24,66.61000061035156,9,9,0.800000011920929,62.400001525878906,1,8,78,44.70000076293945,2,58.36,1505.08,0
52,Female,2.5,7,16.5,8.100000381469727,47.7,9,7,131.1300048828125,24,25.6,2.5,5.599999904632568,4,3,25.700000762939453,17.700000762939453,1,58.36,1088.04,0
34,Female,1.8,2,12.300000190734863,5.699999809265137,75.8,0,6,147.1999969482422,8,56.28,0.4000000059604645,0,7,1,0,6.199999809265137,1,4,733.44,1
53,Male,1,17,32.29999923706055,10.600000381469727,47,5,11,154.16000366210938,31,0,12.699999809265137,34.5,3,3,31.200000762939453,29.100000381469727,1,58.36,1432.55,0
36,Male,3.2,20,35.20000076293945,10.399999618530273,43.4,2,12,72.72000122070312,51,71.6,2.0999999046325684,27,3,4,35.70000076293945,31.700000762939453,5,58.36,1006.3,0
27,Female,0.4,9,22.100000381469727,5.800000190734863,80.2,1,12,181.7100067138672,17,60.6,6.51,0,8,1,18.399999618530273,15,1,69.72,1368.72,1
46,Female,3,14,35.099998474121094,10.800000190734863,44.6,5,12,67.80999755859375,39.46,68.6,6.51,35.70000076293945,7,1,11,17.700000762939453,4,69.72,685.25,1
34,Female,3.3,25,30.5,5.599999904632568,42.9,3,11,211.61000061035156,1,58.2,23,20.700000762939453,12,1,27.5,21,2,0,1894.45,1
45,Male,3.4,0,28,11.899999618530273,56.4,5,10,85.48999786376953,18,73.68,6.45,35.400001525878906,2,2,7.800000190734863,15.600000381469727,2,58.36,792.88,0
18,Male,8,9,13.399999618530273,4.5,71.9,1,6,107.86000061035156,49,28,2.5,0,8,1,2.4000000953674316,10.600000381469727,3,69.72,742.25,1
38,Female,1.1,17,33.099998474121094,14.600000381469727,44.6,5,22,123.41999816894531,29.75,17.2,1.600000023841858,45.5,3,7,35.099998474121094,26.899999618530273,2,58.36,2328.65,0
32,Female,3.1,10,28,9.800000190734863,55.3,3,8,176.0500030517578,10,37.4,1.399999976158142,21.799999237060547,4,5,22.23,13.600000381469727,3,58.36,1230.71,0
25,Female,2.3,24,52.20000076293945,16.600000381469727,47.1,8,26,100.66999816894531,68,61,5,44,1,10,92.30000305175781,43.599998474121094,4,58.36,2854.5,0
31,Female,2.5,0,10.699999809265137,2.200000047683716,61.2,1,6,146.72999572753906,2,0,12.699999809265137,18.399999618530273,8,1,0,15.899999618530273,3,58.36,840.28,0
31,Female,1.3,10,33.29999923706055,7.199999809265137,38.5,11,23,202.86000061035156,34,7.3,11.100000381469727,26.899999618530273,9,4,22.23,19.65,1,69.72,5178.95,1
37,Male,5.3,12,10.899999618530273,3.700000047683716,69.2,0,5,64.88999938964844,4,75.2,13,17,6,0,14,7.099999904632568,0,58.36,282.56,0
21,Male,1.8,5,24.100000381469727,11.800000190734863,48.3,4,10,109.80000305175781,38,20.6,5.400000095367432,16.5,8,6,46.900001525878906,20.399999618530273,3,69.72,1054.42,1
41,Male,2.3,1,13.899999618530273,1,81.2,0,3,131.6699981689453,25,20.2,1.600000023841858,5.900000095367432,7,0,17.200000762939453,10.5,1,69.72,338.28,1
54,Male,0.7,11,27.899999618530273,8.300000190734863,53.2,6,17,87.05000305175781,14,49.68,1.399999976158142,23.700000762939453,4,4,27,16.799999237060547,1,58.36,1354.25,0
41,Female,4.5,23,46.099998474121094,15.399999618530273,46.8,5,19,67.27999877929688,11,18,3.5999999046325684,41,4,4,49.79999923706055,36.400001525878906,1,58.36,1380.73,0
47,Male,2.4,7,17,5.900000095367432,67.9,6,6,111.23999786376953,3,67.9,20.200000762939453,15.45,3,5,29,19.700000762939453,4,58.36,547.69,0
39,Female,0.8,3,17,5,71.7,0,8,91.52999877929688,25.1,60,1.399999976158142,27.100000381469727,4,1,11.800000190734863,17.200000762939453,4,58.36,475.59,0
52,Male,1.7,6,17,1,100,0,7,82.2699966430664,56,27.1,6,11.100000381469727,2,0,0,12.66,3,0,485.33,1
60,Male,2.1,6,17,5.900000095367432,66.5,2,9,63.119998931884766,25,32.3,4.599999904632568,21.399999618530273,5,3,29.49,9.399999618530273,2,58.36,539.7,0
39,Male,5.7,5,22.700000762939453,10.199999809265137,50,4,10,155.1300048828125,27,35.7,3.700000047683716,7.699999809265137,4,6,14.699999809265137,18,1,58.36,1760.31,0
29,Male,0.4,0,15.100000381469727,8.399999618530273,72.8,2,10,195.25999450683594,35,66.5,6.199999809265137,9,8,2,4.800000190734863,16.299999237060547,2,58.36,1711.98,0
47,Male,3,11,27.399999618530273,11.199999809265137,45.1,3,13,145.77999877929688,11,42.7,10.600000381469727,28.100000381469727,4,4,44.79999923706055,28.899999618530273,2,58.36,1613.64,0
46,Male,4.3,3,21,6.199999809265137,62.8,1,2,121.0199966430664,68,44.6,15.800000190734863,16.100000381469727,4,0,1.899999976158142,3.0999999046325684,1,69.72,246.56,1
47,Female,2.6,2,16.799999237060547,6.599999904632568,78,2,7,79.29000091552734,11,16.5,16.299999237060547,5.099999904632568,7,1,17.100000381469727,22.5,3,69.72,456.38,1
60,Male,3.7,25,30.200000762939453,10,42.9,0,19,96.0199966430664,69,58.6,0.8999999761581421,37.79999923706055,5,4,58.29999923706055,30.799999237060547,3,58.36,2115.76,0
38,Female,1.6,0,14.300000190734863,5.599999904632568,71.2,3,6,114.48999786376953,21,44.3,3.299999952316284,13,5,2,0,4.400000095367432,4,58.36,702.97,0
43,Female,5.6,10,32.70000076293945,6.199999809265137,60.5,2,10,117.20999908447266,8,45.1,6.45,22.100000381469727,3,4,27.5,24.200000762939453,2,58.36,1106.46,0
26,Female,1.7,3,24.799999237060547,7.5,62.5,4,9,146.55999755859375,25.1,74.04,2.5,8,4,2,21.700000762939453,4.199999809265137,3,0,916.82,0
63,Male,1.6,9,8.199999809265137,1,63.6,0,5,103.58999633789062,48,34.5,2.0999999046325684,0.8999999761581421,2,1,20.600000381469727,12.66,2,69.72,449.11,1
33,Male,8.3,8,30.299999237060547,12.899999618530273,43.9,4,17,108.41999816894531,20,5.2,3,10.300000190734863,6,6,66.30000305175781,31.200000762939453,3,58.36,1868.13,0
34,Female,2.9,7,22.399999618530273,4.599999904632568,65.3,4,8,67.22000122070312,12,46.9,0.4000000059604645,0,9,0,32.5,5.900000095367432,1,58.36,627.64,0
33,Female,5.7,0,16,6.5,77.9,3,12,79.13999938964844,24,72.3,6.699999809265137,10.399999618530273,5,0,27.200000762939453,12.399999618530273,1,58.36,872.68,0
30,Female,3.4,15,39.70000076293945,12.15,30.6,9,36,91.45999908447266,12,85.08,6.54,20.5,2,1,62.5,29.299999237060547,3,58.36,2943.35,0
29,Male,1.2,16,29.200000762939453,13.399999618530273,48,4,23,132.25999450683594,88,27.48,1.100000023841858,35.599998474121094,4,4,35.099998474121094,24.299999237060547,3,58.36,2289.78,0
31,Male,5.2,24,38,10.199999809265137,44.6,12,14,106.6500015258789,60,63,0.10000000149011612,25.399999618530273,8,5,37.20000076293945,34.70000076293945,5,58.36,1555.37,0
21,Female,4.5,8,17.899999618530273,7.099999904632568,49,4,9,158.49000549316406,1,56.5,13.800000190734863,15.45,8,2,11.5,18.899999618530273,2,58.36,1636.78,0
28,Female,1.5,3,14.300000190734863,5.699999809265137,79.2,1,5,58.40999984741211,16,35.6,6.599999904632568,0,12,0,12.699999809265137,6.300000190734863,2,0,253.78,0
61,Female,3.8,5,11.899999618530273,5,62.4,3,5,160.52999877929688,21,28.2,0.5,13.899999618530273,4,0,14.699999809265137,10.699999809265137,3,58.36,716.74,0
46,Male,1,2,19.100000381469727,4.699999809265137,74.3,3,8,99.93000030517578,4,40.68,6.800000190734863,16,5,2,30.100000381469727,19.700000762939453,3,58.36,532.89,0
49,Male,3.8,0,24.799999237060547,3.799999952316284,69.5,5,14,60.599998474121094,79,37,11,10,8,2,0,5.599999904632568,1,69.72,965.56,1
52,Female,1.3,24,34.5,9.399999618530273,50.4,9,13,113.94999694824219,25.1,49.5,4.599999904632568,27,6,1,29.41,28,5,58.36,1397,0
60,Other,2.1,5,10.199999809265137,3.799999952316284,79.6,0,9,78.5199966430664,34,77.5,2.4000000953674316,2.0999999046325684,8,0,0,10.600000381469727,3,69.72,792.16,1
18,Female,1.8,10,34.79999923706055,11.199999809265137,61.1,5,9,98.33999633789062,70,46.1,9.699999809265137,22.200000762939453,7,3,3.799999952316284,27.5,1,69.72,985.76,1
39,Male,1.2,8,11.899999618530273,5.599999904632568,51.3,1,6,70,4,67.3,3,6,6,0,0,11.399999618530273,2,121,464.85,0
39,Male,2.8,21,45.599998474121094,13,40.6,7,20,164,5,62.8,8.5,41.099998474121094,2,1,46.900001525878906,28,5,58.36,3485.41,0
32,Male,1.1,11,46,10.100000381469727,48.4,8,23,74.18000030517578,8,52.32,9.199999809265137,44.79999923706055,7,4,41.5,29,5,58.36,1164.34,0
34,Female,1,11,16.799999237060547,9.5,43.5,5,9,102.7699966430664,2,81.2,1.2000000476837158,4,11,2,43.5,12.66,4,58.36,995.32,0
32,Female,2.6,19,39.20000076293945,8.600000381469727,42,8,17,149.33999633789062,20,50.8,5.900000095367432,33.900001525878906,7,7,64.5,35.20000076293945,3,69.72,2843.91,1
39,Male,1.6,14,16,6.800000190734863,48.9,6,19,148.13999938964844,29.75,60.5,2.5999999046325684,13.800000190734863,3,3,12.300000190734863,17.100000381469727,1,58.36,2632.15,0
38,Female,1.3,4,29,10.100000381469727,64.8,2,16,203.02999877929688,5,67.32,8.699999809265137,18.899999618530273,6,2,36.900001525878906,15.800000190734863,1,69.72,2603.67,1
29,Female,2.2,24,52.29999923706055,13.100000381469727,28.5,6,18,92.05000305175781,29,28.4,3.799999952316284,39.79999923706055,3,4,36.70000076293945,36.5,5,58.36,1639.33,0
18,Male,2.3,10,19.600000381469727,6,66.2,0,3,102.51000213623047,12,69.7,0.8999999761581421,11.100000381469727,5,1,7.800000190734863,0.6000000238418579,2,58.36,291.34,0
26,Female,1.4,11,22.600000381469727,12.100000381469727,42.3,3,11,68.27999877929688,26,52.4,1.5,26.700000762939453,3,3,43.85,21.5,0,58.36,830.22,0
31,Male,1.3,14,16.399999618530273,10.600000381469727,62.7,0,9,141.02999877929688,23,77.16,1.399999976158142,8.199999809265137,7,1,20.700000762939453,10,1,58.36,1052.24,0
35,Female,1.3,9,16.700000762939453,3.299999952316284,65.6,0,5,110.61000061035156,3,57.4,1.600000023841858,1.399999976158142,5,2,1.899999976158142,22,2,296,469.11,0
24,Female,4,10,29.399999618530273,7.400000095367432,80.3,2,8,95.2300033569336,16,54.5,9.199999809265137,8.300000190734863,7,3,22.700000762939453,0,2,69.72,853.36,1
32,Male,1.6,8,20.600000381469727,4.699999809265137,64.5,2,7,84.48999786376953,20,33.5,2.299999952316284,22.299999237060547,10,1,19.600000381469727,8.800000190734863,2,58.36,633.16,0
24,Female,1.8,18,40.70000076293945,13.899999618530273,23.4,10,16,51.54999923706055,53,62.6,4.5,42.400001525878906,5,4,56.29999923706055,30.100000381469727,0,58.36,706.83,0
36,Male,3.9,3,33,13.899999618530273,56.5,0,10,77.47000122070312,70,0,5.099999904632568,36.599998474121094,10,3,15.600000381469727,3.299999952316284,4,58.36,889.39,0
25,Male,2.1,15,33.599998474121094,9.199999809265137,51.8,3,11,84.9800033569336,25.1,54.8,8,32.29999923706055,4,4,39.79999923706055,15.399999618530273,1,58.36,1085.83,0
27,Male,4.2,10,22.299999237060547,7,77.8,3,10,56.959999084472656,79,0,17.700000762939453,9.600000381469727,6,1,34.5,11.699999809265137,1,69.72,466.91,1
22,Male,1.7,14,42.79999923706055,10.699999809265137,27.8,6,14,207.22999572753906,61,68.7,6.54,47.400001525878906,2,6,49,25.200000762939453,1,58.36,2709.23,0
36,Female,5.2,19,23.299999237060547,10.5,57.9,6,14,91.95999908447266,51,45.5,2.799999952316284,22.600000381469727,3,3,23,31.799999237060547,5,143,1165.17,0
27,Female,5.6,27,44.5,8.5,39.2,7,17,152.8000030517578,41,22.4,3.5999999046325684,21.100000381469727,2,4,35.20000076293945,26.600000381469727,2,58.36,2526.98,0
48,Female,1.4,18,24.600000381469727,6.5,44.5,7,13,124.83000183105469,23,0,7.400000095367432,24.5,10,3,29.41,17.2,1,58.36,1263.17,0
42,Male,1,21,39.900001525878906,12.199999809265137,48.3,5,15,114.17,3,44.3,11.100000381469727,26.700000762939453,11,4,29.49,21.600000381469727,2,58.36,1869.16,0
37,Female,1.8,20,33,10.899999618530273,70.9,4,12,96.02999877929688,47,29.2,21.299999237060547,20,8,4,25.5,14.600000381469727,4,69.72,1059.41,1
28,Female,2.8,4,16.799999237060547,2.5,72.9,0,8,126.06999969482422,28,32.7,6.51,1,12,1,0,3.700000047683716,2,69.72,959.27,1
42,Male,1,15,14.399999618530273,1.899999976158142,66.8,5,8,84.27999877929688,19,47.3,14.800000190734863,2.799999952316284,7,3,0.4000000059604645,14.699999809265137,3,58.36,566.01,0
46,Female,2.7,0,15.5,2,69.5,0,7,204.42999267578125,5,17.2,6.51,0,7,0,0,1.5,1,69.72,1549.65,1
39,Male,3.7,17,31.600000381469727,12.5,62.9,8,18,87.31999969482422,132,15.48,1.2999999523162842,31.700000762939453,8,4,29.49,27.16,2,58.36,1188.26,0
57,Male,1.5,5,21,10.100000381469727,62.7,1,9,179.41000366210938,7,58.4,6.51,36.79999923706055,11,5,38.400001525878906,19.100000381469727,1,69.72,1927.14,1
43,Male,1.8,10,28.299999237060547,7.199999809265137,65.7,1,9,186.4199981689453,60,43,6.45,3.299999952316284,4,1,16.200000762939453,17.399999618530273,1,58.36,1907.14,0
48,Male,3.3,9,31.899999618530273,10.600000381469727,29.4,6,12,74.79000091552734,12,43.4,13.699999809265137,30.899999618530273,4,5,29.49,20.700000762939453,3,58.36,1030.5,0
39,Male,3.5,3,20.299999237060547,6.25,62.7,2,3,152.83999633789062,20,28.4,1,0,4,0,35.5,5.400000095367432,2,58.36,390.46,0
46,Male,1.8,11,25.600000381469727,8.399999618530273,66.8,3,10,108.62000274658203,1,0,6,23.200000762939453,4,2,29.49,27.299999237060547,4,58.36,1151.85,0
28,Male,4,7,17.200000762939453,7.599999904632568,95.9,3,7,106.47000122070312,27,24.8,6.45,6,5,1,12.100000381469727,13.399999618530273,3,69.72,681.33,1
39,Male,3.3,12,28.100000381469727,3.9000000953674316,44.9,3,7,125.61000061035156,4,63.5,11.899999618530273,0,5,2,24.600000381469727,15.5,1,58.36,1020.95,0
42,Female,3.1,0,16,1,96.4,3,7,136.5399932861328,8,10.7,17.899999618530273,31,5,3,0,4.199999809265137,4,69.72,998.63,1
42,Female,0.6,12,31.399999618530273,13.899999618530273,43.8,4,13,228.38999938964844,46,11.9,5.699999809265137,57.70000076293945,3,5,48.20000076293945,35.29999923706055,3,58.36,3471.32,0
44,Female,3.3,25,44.599998474121094,14.399999618530273,14.8,7,30,79.27999877929688,7,62.9,2,44.29999923706055,3,11,68.19999694824219,29.700000762939453,3,58.36,2610.2,0
51,Female,1.7,6,20.899999618530273,6,52,0,8,91.33999633789062,55,79.1,10.899999618530273,17.5,6,0,42.79999923706055,17.899999618530273,1,58.36,868.4,0
20,Female,6.8,11,28.200000762939453,8,42.2,6,9,122.52999877929688,84,59.9,6.400000095367432,11.399999618530273,5,5,27.399999618530273,24.899999618530273,2,58.36,1241.16,0
26,Female,2.5,11,33,13.699999809265137,70.7,0,14,93.33000183105469,29,48.3,6,9.100000381469727,8,0,31.700000762939453,12.66,1,0,1074.24,0
40,Female,1.1,5,14.199999809265137,5.699999809265137,70.6,3,8,137.64999389648438,26,44.04,9.699999809265137,8.800000190734863,11,2,0.4000000059604645,17.799999237060547,3,58.36,893.42,0
29,Female,1.9,10,28.899999618530273,7.5,57,2,20,88.6500015258789,29.75,21,2.5,9.899999618530273,5,0,32.5,23.100000381469727,0,58.36,1458.17,0
75,Male,4.5,23,29.5,11.199999809265137,49.3,5,14,139.0800018310547,8,29.1,0.4000000059604645,18.799999237060547,10,5,31.399999618530273,21.799999237060547,0,58.36,1671.03,0
44,Female,2.1,2,18.5,4.599999904632568,66.6,1,5,110.3499984741211,18,52.3,4.400000095367432,2.5,8,0,0,12.300000190734863,2,58.36,454.07,0
37,Male,6.2,10,33,9.100000381469727,60.4,0,15,71.0199966430664,76,21.3,3.700000047683716,11.5,6,2,47.29999923706055,8.699999809265137,1,58.36,939.76,0
31,Female,4,9,15.600000381469727,5.400000095367432,63.6,4,16,104.05999755859375,18,50.04,6.46,25.899999618530273,9,2,44,15.600000381469727,3,58.36,1056.29,0
32,Female,5.1,8,24.600000381469727,10.399999618530273,58.5,4,10,125.11000061035156,2,41.9,1.600000023841858,33.29999923706055,7,4,21.200000762939453,23.899999618530273,4,58.36,1030.33,0
38,Female,2.7,14,30.399999618530273,10.5,58.2,10,17,111.9000015258789,32,31.4,1.399999976158142,27.200000762939453,4,4,26.399999618530273,21.899999618530273,1,58.36,1604.9,0
39,Female,5.7,10,27.600000381469727,7.300000190734863,70.7,3,9,138.32000732421875,99,32.2,4.699999809265137,7.099999904632568,5,1,0,23.899999618530273,1,69.72,1429.31,1
32,Male,7.5,6,29,9.699999809265137,46.1,3,20,117.63999938964844,19,67.2,1.7000000476837158,31.200000762939453,2,3,11.399999618530273,19.899999618530273,3,58.36,1946.23,0
39,Female,1.2,14,27.5,9.899999618530273,65.7,3,16,58.15999984741211,60,36.3,2.700000047683716,41.099998474121094,4,8,37.70000076293945,28.399999618530273,3,58.36,1083.64,0
54,Female,2.9,5,23.399999618530273,7.199999809265137,57,2,9,107.62000274658203,36,30,3.799999952316284,16.700000762939453,9,0,20.100000381469727,12.66,0,58.36,1144.11,0
54,Female,1.8,13,33.599998474121094,7.5,54.1,7,20,119.88999938964844,3,32.8,6.46,24.200000762939453,6,3,59,24.799999237060547,2,69.72,1953.52,1
41,Female,2,4,25.700000762939453,7.599999904632568,61.2,3,14,153.75999450683594,25.1,49.08,5.5,20.700000762939453,6,2,24.399999618530273,17.899999618530273,2,58.36,1732.54,0
21,Male,1.3,4,28.399999618530273,9.33,58.2,1,14,99.79000091552734,6,36.9,4.099999904632568,15.5,7,2,0,23.700000762939453,3,58.36,1394.66,0
44,Male,6.2,18,30.399999618530273,11.199999809265137,39.5,9,18,73.33999633789062,39,4.2,5.699999809265137,50,3,6,43.29999923706055,26,2,69.72,1440.7,1
56,Male,6.5,22,30.299999237060547,9.100000381469727,52.2,7,17,99.55999755859375,47,63.1,6.54,36.20000076293945,3,7,32.099998474121094,34.599998474121094,2,58.36,1953.31,0
54,Female,2.7,5,30.600000381469727,9,47.9,4,25,85.63999938964844,40,24.36,12.100000381469727,16.899999618530273,4,3,29.41,21.299999237060547,3,58.36,1543.61,0
46,Female,4.9,20,35.099998474121094,13,43.9,8,15,126.2699966430664,6,34.9,6.54,24.299999237060547,0,3,47.400001525878906,41,1,58.36,1983.68,0
55,Female,6.2,6,27.200000762939453,4.5,76.5,0,12,49.2400016784668,82,45.4,5.5,27.799999237060547,7,4,56.099998474121094,26.899999618530273,4,58.36,588.73,0
38,Female,6.4,12,24.899999618530273,12.5,52.9,10,11,147.1300048828125,2,0,6.699999809265137,24.600000381469727,2,3,43.599998474121094,28.5,1,58.36,1816.27,0
45,Male,5.8,13,38.400001525878906,10.399999618530273,30.8,11,17,125.5,111,25.2,1.5,33.5,6,3,61.900001525878906,26.299999237060547,2,69.72,2075.36,1
